EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1010,31,1101,1,1,KGID101010,Bahadurjit,1973-01-31,2,2,0,2021-11-05
1011,11,482,3,3,KGID101011,Henry,1977-07-31,2,7,0,2020-02-07
1012,17,668,1,1,KGID101012,Keya,1970-01-28,2,4,0,2024-09-21
1013,22,845,4,2,KGID101013,Girik,1973-01-09,1,2,0,2021-11-07
1014,27,993,1,2,KGID101014,Vasudha,1979-01-17,1,4,0,2025-05-28
1015,25,932,1,2,KGID101015,Nitesh,1991-07-05,1,8,0,2013-01-15
1016,19,735,6,1,KGID101016,Chatresh,1988-03-15,2,3,0,2014-10-20
1017,3,123,1,1,KGID101017,Ranveer,1970-12-30,2,8,0,2024-10-04
1018,18,704,1,2,KGID101018,Alka,1981-06-20,1,3,0,2020-03-14
1019,11,471,1,3,KGID101019,Gopal,1990-01-05,2,4,0,2010-10-19
1020,25,948,1,3,KGID101020,Vritti,1969-03-29,2,4,0,2025-07-21
1021,23,890,2,3,KGID101021,Prisha,1972-10-10,1,1,0,2023-08-21
1022,3,91,1,2,KGID101022,Varsha,1970-07-14,1,7,0,2025-05-17
1023,27,982,4,3,KGID101023,Onkar,1974-05-05,1,8,0,2020-09-05
1024,4,171,2,1,KGID101024,Urvashi,1989-04-02,2,4,0,2025-02-03
1025,16,606,1,1,KGID101025,Mitali,1996-03-29,1,8,0,2006-11-17
1026,7,332,3,3,KGID101026,Alka,1983-07-26,1,8,0,2024-01-30
1027,5,284,4,2,KGID101027,Qasim,1970-08-26,1,6,0,2025-02-04
1028,1,3,4,1,KGID101028,Rachit,1980-03-02,2,6,0,2018-10-01
1029,16,608,2,2,KGID101029,Udyati,1982-09-17,1,2,0,2015-12-23
1030,17,688,3,1,KGID101030,David,1976-07-05,2,1,0,2024-05-30
1031,19,749,2,1,KGID101031,Gunbir,1972-09-09,2,6,0,2024-08-22
1032,3,138,2,1,KGID101032,Odika,1970-06-20,1,6,0,2024-11-23
1033,5,233,3,3,KGID101033,Darsh,2000-07-23,1,4,0,2012-10-31
1034,14,548,2,2,KGID101034,Omya,1996-02-21,2,1,0,2020-08-25
1035,18,708,2,3,KGID101035,Vaishnavi,2000-05-21,1,8,0,2015-11-07
1036,30,1092,4,2,KGID101036,Chandani,1987-01-10,2,2,0,2011-10-18
1037,25,938,1,2,KGID101037,Bakhshi,1970-03-28,1,5,0,2025-06-15
1038,4,158,1,2,KGID101038,Manan,1984-08-16,1,3,0,2024-01-22
1039,10,419,2,3,KGID101039,Oscar,1971-08-23,1,5,0,2025-01-24
1040,31,1109,5,2,KGID101040,Siddharth,1999-10-28,2,7,0,2000-07-26
1041,2,44,1,1,KGID101041,Pallavi,1995-01-16,1,4,0,2002-11-01
1042,29,1065,3,2,KGID101042,Saksham,1970-03-21,2,6,0,2025-03-27
1043,30,1086,4,2,KGID101043,Aarna,2001-06-18,2,5,0,2013-08-16
1044,16,628,1,2,KGID101044,Ekalinga,1978-06-04,1,8,0,2023-02-04
1045,15,591,4,1,KGID101045,Eshana,1970-07-06,1,6,0,2025-02-09
1046,7,341,3,1,KGID101046,Advik,1996-09-05,2,3,1,2012-08-01
1047,6,315,1,1,KGID101047,Oni,1994-04-19,1,6,0,2016-02-17
1048,24,903,1,1,KGID101048,Harish,1971-05-19,1,1,0,2023-11-08
1049,18,705,1,2,KGID101049,Harrison,1999-01-01,1,5,0,2012-06-07
1050,2,52,2,2,KGID101050,Hemangini,1994-04-09,1,8,0,2022-03-28
1051,7,320,1,3,KGID101051,Vedika,1997-05-27,2,5,0,2004-12-13
1052,15,594,5,3,KGID101052,Orinder,1987-01-01,1,8,0,2016-01-25
1053,5,231,3,1,KGID101053,Neelima,1976-12-01,1,2,0,2019-07-24
1054,22,823,3,1,KGID101054,Garima,1968-11-14,2,6,0,2025-07-21
1055,3,113,3,1,KGID101055,Vaishnavi,1991-01-12,1,5,0,2004-08-21
1056,4,172,2,2,KGID101056,Anmol,1998-11-11,1,7,0,2022-07-26
1057,17,651,3,3,KGID101057,Deepa,1979-01-15,1,6,0,2023-06-28
1058,23,876,2,2,KGID101058,Guneet,1977-01-31,1,5,0,2021-06-26
1059,16,631,6,3,KGID101059,Charita,2000-08-14,1,4,0,2001-08-14
1060,24,910,3,2,KGID101060,Ekani,2000-09-04,2,5,0,2008-04-15
1061,23,869,3,2,KGID101061,Gaurav,1976-09-17,1,2,0,2021-06-21
1062,16,622,2,3,KGID101062,Niharika,1973-12-10,2,2,0,2022-05-25
1063,20,770,1,2,KGID101063,Kashvi,1992-09-29,2,7,0,2020-01-08
1064,25,947,3,1,KGID101064,Nathan,1995-06-21,1,3,0,2012-12-13
1065,15,593,2,1,KGID101065,Netra,1969-10-13,2,5,0,2025-07-21
1066,25,950,1,1,KGID101066,Ayush,1972-03-01,1,5,0,2025-02-08
1067,26,968,1,3,KGID101067,Sai,1973-06-17,2,7,0,2025-01-19
1068,12,502,1,2,KGID101068,Tanmayi,1996-01-05,2,2,0,2005-04-16
1069,19,741,2,3,KGID101069,Rushil,1969-04-09,2,5,0,2025-07-21
1070,26,975,6,1,KGID101070,Yashasvi,1976-11-13,2,1,0,2024-04-25
1071,7,334,2,1,KGID101071,Azaan,1981-01-18,2,8,0,2024-08-17
1072,5,278,2,1,KGID101072,Sanaya,1975-10-12,2,6,0,2022-06-26
1073,19,730,1,2,KGID101073,Inaya,1973-08-04,1,4,0,2025-01-12
1074,9,376,4,3,KGID101074,Aarna,1979-04-05,1,6,0,2023-12-06
1075,16,617,1,3,KGID101075,Bhavani,1993-01-07,2,2,0,2018-01-31
1076,19,721,4,1,KGID101076,Tanish,1968-06-26,1,5,0,2025-07-21
1077,27,994,2,1,KGID101077,Samuel,1996-09-11,1,4,0,2016-01-12
1078,11,453,4,3,KGID101078,Anmol,1976-09-13,1,7,0,2021-06-02
1079,4,157,1,1,KGID101079,Aditya,1996-12-13,1,8,0,2024-08-30
1080,19,743,1,2,KGID101080,Oscar,1983-09-03,2,3,0,2013-05-28
1081,2,59,3,1,KGID101081,Zayyan,1987-12-29,1,3,0,2007-09-15
1082,6,292,3,2,KGID101082,Anvi,1988-03-28,1,4,0,2024-06-20
1083,4,161,2,1,KGID101083,Ikshita,1981-12-18,1,1,0,2018-01-26
1084,23,884,1,1,KGID101084,Chasmum,1983-02-28,1,1,0,2014-08-10
1085,13,519,1,2,KGID101085,Mekhala,1990-07-31,1,2,0,2021-11-11
1086,10,421,2,1,KGID101086,Kavya,1987-06-05,1,6,0,2007-09-08
1087,6,299,4,2,KGID101087,Barkha,1986-08-23,2,6,0,2018-08-24
1088,28,1026,4,3,KGID101088,Devansh,1977-09-13,1,2,0,2018-06-01
1089,1,29,2,3,KGID101089,Ekta,1978-12-27,1,5,0,2019-01-15
1090,31,1101,1,3,KGID101090,Chanchal,1996-11-04,1,4,0,2005-08-09
1091,26,973,2,3,KGID101091,Wridesh,1973-12-16,1,8,0,2023-08-15
1092,5,220,1,2,KGID101092,Netra,1998-02-22,2,7,0,2019-11-29
1093,11,467,2,2,KGID101093,Atharv,1990-01-05,1,8,0,2018-11-06
1094,5,279,2,2,KGID101094,Aashi,1989-11-02,2,1,0,2025-07-02
1095,28,1012,1,2,KGID101095,Balendra,1998-05-22,2,5,0,2008-04-14
1096,24,910,1,2,KGID101096,Ranveer,1987-05-18,2,7,0,2025-06-16
1097,3,143,4,2,KGID101097,Vamakshi,1979-03-22,2,3,0,2022-09-08
1098,27,1007,3,2,KGID101098,Yashica,1998-05-18,2,2,0,2016-01-14
1099,22,809,2,3,KGID101099,Pratyush,1977-10-05,1,3,0,2018-11-29
1100,10,408,1,3,KGID101100,Aarna,1977-07-17,2,2,0,2021-04-26
1101,23,870,3,2,KGID101101,Qadim,1992-03-18,2,7,0,2015-05-30
1102,22,829,6,3,KGID101102,Gaurav,1999-10-01,2,3,0,2022-07-16
1103,5,222,1,2,KGID101103,Damyanti,1975-02-10,2,4,0,2020-11-22
1104,5,276,1,3,KGID101104,Kamya,1981-11-06,1,2,0,2024-03-12
1105,2,55,6,2,KGID101105,Jacob,1976-05-30,2,3,0,2020-08-11
1106,5,198,4,3,KGID101106,Ekavir,1983-07-21,2,8,0,2023-09-06
1107,28,1020,2,2,KGID101107,Jagdish,1983-08-11,2,1,0,2014-04-11
1108,2,65,6,1,KGID101108,Chanchal,1997-01-18,2,8,0,2008-03-28
1109,20,771,2,1,KGID101109,Matthew,1981-08-07,1,3,0,2024-01-01
1110,16,621,4,1,KGID101110,Nimrat,1972-03-22,2,7,0,2023-02-26
1111,21,797,2,1,KGID101111,Tanvi,2001-02-12,2,8,0,2022-02-14
1112,7,321,2,2,KGID101112,Pranit,1972-06-03,2,8,0,2025-02-20
1113,20,774,3,2,KGID101113,Peter,1994-01-14,2,6,0,2012-09-28
1114,3,93,1,2,KGID101114,Siya,1978-03-18,2,1,0,2017-01-27
1115,18,699,2,2,KGID101115,Om,1976-11-07,2,6,0,2023-11-18
1116,3,116,3,1,KGID101116,Gaurang,1987-02-23,1,5,0,2010-05-28
1117,3,135,4,1,KGID101117,Pushti,1971-12-15,2,3,0,2024-06-02
1118,17,668,1,3,KGID101118,Leela,1981-04-08,2,7,0,2025-02-19
1119,26,962,2,2,KGID101119,Kashvi,1967-09-17,2,7,0,2025-07-21
1120,5,201,4,1,KGID101120,Rayaan,1999-11-09,1,6,0,2022-04-24
1121,18,696,1,2,KGID101121,Yuvraj,1968-02-29,2,7,0,2025-07-21
1122,4,155,4,3,KGID101122,Devika,1975-03-31,1,5,0,2024-10-24
1123,16,609,6,2,KGID101123,Damini,1971-12-09,1,2,0,2024-04-26
1124,5,195,2,2,KGID101124,Chanchal,1973-03-26,1,8,0,2024-11-05
1125,18,712,4,3,KGID101125,Zinal,1999-10-20,2,5,0,2009-03-25
1126,31,1106,1,2,KGID101126,Krish,1987-10-31,2,5,0,2013-08-19
1127,25,929,3,3,KGID101127,Jagrati,1979-03-17,1,1,0,2024-07-25
1128,29,1058,4,3,KGID101128,Netra,1993-01-21,2,4,0,2005-07-06
1129,26,958,1,3,KGID101129,Karan,1968-03-15,2,1,0,2025-07-21
1130,19,747,2,1,KGID101130,Yamini,1974-09-25,1,5,0,2020-08-30
1131,22,841,1,1,KGID101131,Baljiwan,1973-04-19,1,7,0,2023-01-07
1132,15,588,3,2,KGID101132,Chanakya,1980-04-23,1,7,0,2021-08-06
1133,6,308,1,1,KGID101133,Hritik,1987-09-30,2,8,0,2008-06-01
1134,24,894,2,1,KGID101134,Jack,1989-10-10,1,3,0,2005-12-12
1135,2,60,1,2,KGID101135,Zayyan,1981-09-21,1,1,0,2018-02-11
1136,27,996,4,1,KGID101136,Aditya,1983-09-07,1,6,0,2013-09-11
1137,3,131,5,2,KGID101137,Zinal,1977-10-16,2,2,0,2022-11-05
1138,6,288,1,3,KGID101138,Laksh,1976-09-24,1,5,0,2022-10-17
1139,5,185,1,1,KGID101139,Yasti,1981-10-17,2,6,0,2024-05-02
1140,21,799,4,3,KGID101140,Ishaan,1991-12-29,1,7,0,2006-02-21
1141,5,219,1,2,KGID101141,Ryan,1994-03-27,2,7,0,2012-12-29
1142,3,115,2,2,KGID101142,Saksham,1994-01-02,1,6,0,2021-05-04
1143,26,973,3,2,KGID101143,Naveen,1979-09-22,1,6,0,2019-08-26
1144,20,754,4,1,KGID101144,Sarthak,1968-11-22,1,1,0,2025-07-21
1145,12,491,1,2,KGID101145,Wahab,1990-12-14,2,6,0,2014-08-24
1146,5,250,2,1,KGID101146,Indrajit,1967-08-25,2,7,0,2025-07-21
1147,21,805,5,2,KGID101147,Manthan,1995-12-14,2,2,0,2016-12-12
1148,11,483,1,1,KGID101148,Falan,1999-11-02,2,6,0,2018-12-09
1149,22,833,4,2,KGID101149,Aahana,1992-02-26,1,8,0,2004-11-18
1150,22,846,5,2,KGID101150,Chaman,1989-06-18,2,2,0,2014-09-08
1151,13,535,2,2,KGID101151,Owen,1976-07-14,2,6,0,2018-11-27
1152,2,57,4,3,KGID101152,Jagvi,1997-04-10,1,8,0,2021-06-01
1153,5,279,1,1,KGID101153,Jack,1994-10-23,2,6,0,2008-05-15
1154,5,227,1,3,KGID101154,Chakradev,1970-10-13,1,7,0,2025-04-23
1155,17,655,2,3,KGID101155,Onkar,1967-11-19,1,5,0,2025-07-21
1156,17,671,4,1,KGID101156,Amrita,1978-09-23,1,7,0,2024-08-08
1157,21,806,4,3,KGID101157,Hema,1997-06-03,1,1,0,2000-02-27
1158,11,469,5,2,KGID101158,Tanmayi,1973-10-09,1,5,0,2023-02-26
1159,8,346,1,3,KGID101159,Vanya,1976-10-17,2,5,0,2021-04-02
1160,20,754,1,3,KGID101160,Ojas,1994-10-01,1,1,0,2016-10-09
1161,23,892,4,2,KGID101161,Daniel,1971-05-26,2,2,0,2024-12-11
1162,10,417,1,2,KGID101162,Hemang,2000-12-05,2,8,0,2020-09-22
1163,23,884,4,3,KGID101163,Raksha,1981-09-12,1,5,0,2020-08-22
1164,9,388,2,2,KGID101164,Jagrati,1973-09-19,1,1,0,2023-01-26
1165,13,537,1,2,KGID101165,Kalpit,1988-05-04,1,6,0,2022-12-10
1166,25,939,1,2,KGID101166,Nisha,1983-12-24,1,6,1,2018-05-21
1167,22,815,3,3,KGID101167,Dipta,1982-07-15,2,7,0,2013-05-17
1168,13,525,1,3,KGID101168,Udarsh,1967-12-22,1,1,0,2025-07-21
1169,11,481,2,2,KGID101169,Hamsini,2000-10-20,1,1,0,2015-04-26
1170,21,781,1,2,KGID101170,Girish,1985-03-15,2,3,0,2020-07-25
1171,2,85,2,2,KGID101171,Vasatika,1982-04-09,1,8,0,2021-12-31
1172,26,959,1,2,KGID101172,Lekha,1979-04-23,2,3,0,2022-04-25
1173,17,642,1,1,KGID101173,Chatura,1972-08-10,2,5,0,2025-01-11
1174,23,881,1,2,KGID101174,Yashasvi,1967-12-13,2,6,0,2025-07-21
1175,7,338,1,2,KGID101175,Noah,1996-05-31,1,8,0,2021-07-21
1176,6,305,1,1,KGID101176,Wridesh,1970-02-05,1,8,0,2025-01-16
1177,26,957,2,2,KGID101177,Yashica,1978-10-21,1,8,0,2019-01-21
1178,27,994,2,1,KGID101178,Neha,1975-02-15,1,2,0,2023-05-31
1179,10,418,4,1,KGID101179,Sachi,1995-05-03,1,5,0,2001-08-08
1180,11,435,2,1,KGID101180,Wishi,1994-10-18,1,7,0,2011-10-03
1181,12,505,4,3,KGID101181,Widisha,1982-10-03,1,6,0,2014-02-04
1182,5,250,2,3,KGID101182,Netra,1992-11-22,1,6,0,2002-12-18
1183,4,167,2,3,KGID101183,Aadi,1981-07-28,2,8,0,2020-03-27
1184,14,552,2,1,KGID101184,Daksha,1995-08-20,2,1,0,2020-02-20
1185,25,928,1,3,KGID101185,Tanmayi,1997-10-26,1,4,0,2013-04-19
1186,15,580,1,1,KGID101186,Chatura,1999-11-13,1,7,0,2006-06-15
1187,13,523,1,2,KGID101187,Garima,1995-04-27,1,1,0,2021-07-03
1188,7,334,2,2,KGID101188,Urvashi,1986-08-07,2,3,0,2019-02-02
1189,27,1006,4,3,KGID101189,Sneha,1991-12-03,2,3,0,2011-07-19
1190,5,197,4,3,KGID101190,Tristan,1971-06-07,1,8,0,2025-01-26
1191,21,795,2,3,KGID101191,Bishakha,1967-08-18,2,2,0,2025-07-21
1192,20,755,3,2,KGID101192,Hitesh,1986-03-05,2,2,0,2014-11-28
1193,18,700,6,3,KGID101193,Logan,1969-02-09,1,3,0,2025-07-21
1194,30,1080,3,3,KGID101194,Nimrat,1995-07-01,1,5,0,2018-11-09
1195,4,163,5,2,KGID101195,Raghav,1971-03-11,2,3,1,2024-10-09
1196,16,616,4,3,KGID101196,Tanveer,1971-08-29,2,5,0,2025-04-04
1197,4,157,5,3,KGID101197,Hamsini,1983-02-04,1,7,0,2022-06-29
1198,26,952,3,3,KGID101198,Jatin,1971-03-21,2,6,0,2024-05-19
1199,4,168,4,1,KGID101199,Yamini,1993-10-22,1,8,0,2012-05-13
1200,8,374,4,1,KGID101200,Chanakya,1972-02-18,1,7,0,2024-01-19
1201,16,610,1,3,KGID101201,Vasudha,1986-05-13,2,8,0,2015-11-29
1202,13,543,1,1,KGID101202,Peter,1998-12-25,1,3,0,2019-03-16
1203,13,532,4,1,KGID101203,Kabir,1991-01-28,2,1,0,2007-05-17
1204,5,239,1,3,KGID101204,Ekanta,1971-01-28,2,8,0,2024-11-12
1205,27,997,1,3,KGID101205,Yuvraj,1984-09-10,2,7,0,2016-04-28
1206,5,180,1,1,KGID101206,Chaitaly,1976-11-08,1,2,0,2025-04-18
1207,9,386,4,1,KGID101207,Nitara,1982-12-13,2,3,0,2014-04-15
1208,23,893,4,3,KGID101208,Yauvani,1988-01-15,1,2,0,2023-05-24
1209,25,950,1,2,KGID101209,Dipta,1977-09-19,1,2,0,2023-03-01
1210,6,313,3,2,KGID101210,Teerth,1991-10-04,2,8,0,2024-02-18
1211,24,921,2,1,KGID101211,Bina,1974-05-20,2,7,0,2023-09-03
1212,1,17,1,3,KGID101212,Kevin,1990-11-25,2,7,0,2023-11-24
1213,15,596,1,2,KGID101213,Pranav,2000-12-02,2,8,0,2014-09-15
1214,3,125,2,2,KGID101214,Ekantika,1984-09-07,2,2,0,2020-12-19
1215,22,855,4,1,KGID101215,Varsha,1991-09-15,2,6,0,2020-04-15
1216,24,894,1,2,KGID101216,Omisha,1987-05-15,1,8,0,2024-07-09
1217,11,476,2,3,KGID101217,Bhavika,1990-06-24,2,8,0,2023-04-28
1218,15,601,3,2,KGID101218,Agastya,1997-05-22,2,6,0,2009-05-19
1219,7,332,3,2,KGID101219,Maanav,1985-04-29,1,8,0,2009-12-15
1220,10,409,1,2,KGID101220,Amara,1969-05-11,1,7,0,2025-07-21
1221,28,1012,1,1,KGID101221,Bhavini,1993-01-22,1,1,0,2005-06-01
1222,13,535,2,1,KGID101222,David,1990-10-16,1,1,0,2007-08-18
1223,18,692,2,3,KGID101223,Bachittar,1991-01-13,1,2,0,2010-01-17
1224,27,997,1,2,KGID101224,Udarsh,1979-10-01,2,1,0,2020-01-29
1225,14,548,4,3,KGID101225,Wazir,1992-10-18,1,1,0,2015-06-18
1226,24,897,4,1,KGID101226,Bhavna,1984-12-04,1,2,0,2022-07-04
1227,2,86,2,1,KGID101227,Lakshmi,1991-02-11,1,4,0,2004-08-02
1228,7,322,3,3,KGID101228,Dhriti,1980-09-24,2,8,0,2025-01-28
1229,5,204,1,2,KGID101229,Zayan,2000-05-23,2,3,0,1996-03-22
1230,10,414,2,2,KGID101230,Saanvi,1974-06-17,1,4,0,2024-11-23
1231,26,971,1,3,KGID101231,Jhalak,1995-10-10,1,2,0,2023-04-02
1232,22,850,2,3,KGID101232,Ronith,1993-03-24,1,3,0,2014-09-03
1233,30,1085,2,1,KGID101233,Chaitaly,1993-12-10,1,7,0,2024-09-11
1234,22,839,4,3,KGID101234,Falan,1982-10-24,2,1,0,2025-05-03
1235,1,21,3,3,KGID101235,Yoshita,1973-11-29,1,2,0,2022-03-31
1236,22,823,6,1,KGID101236,Arya,1971-08-12,2,1,0,2023-08-20
1237,2,76,3,3,KGID101237,Aadhya,1986-06-24,1,1,1,2010-10-06
1238,29,1065,6,2,KGID101238,Mohammed,1967-09-30,2,5,0,2025-07-21
1239,17,643,5,1,KGID101239,Charan,1968-11-29,2,3,0,2025-07-21
1240,24,914,3,3,KGID101240,Charvi,1993-11-10,2,6,0,2016-07-24
1241,22,829,4,2,KGID101241,Ishita,1984-03-26,1,1,0,2019-02-22
1242,21,799,3,3,KGID101242,Thomas,1970-01-12,1,5,0,2025-04-05
1243,29,1048,2,3,KGID101243,Yashasvi,2000-02-03,2,3,0,2010-09-10
1244,31,1106,2,1,KGID101244,Netra,1972-12-21,2,7,1,2024-03-07
1245,5,227,3,2,KGID101245,Tanay,1970-09-05,2,6,0,2024-10-09
1246,5,256,2,3,KGID101246,Chaaya,1990-02-08,1,8,0,2011-07-04
1247,11,484,4,3,KGID101247,Vaishnavi,1974-12-24,1,6,0,2024-04-25
1248,5,287,3,3,KGID101248,Aditya,2001-06-10,1,2,0,2019-11-29
1249,9,395,4,2,KGID101249,Wridesh,1971-06-15,2,2,0,2024-03-30
1250,23,872,4,1,KGID101250,Yagnesh,1998-04-22,1,1,0,2014-05-08
1251,5,267,2,2,KGID101251,Ekani,2000-02-27,1,6,0,2015-09-17
1252,22,825,2,3,KGID101252,Ishaan,1980-07-09,2,5,0,2023-04-24
1253,23,868,6,3,KGID101253,Barkha,1980-09-03,2,7,0,2020-06-30
1254,6,296,2,2,KGID101254,Kavya,1968-05-23,2,3,0,2025-07-21
1255,29,1052,4,1,KGID101255,Vidhi,1985-01-15,1,8,0,2017-09-10
1256,7,322,5,2,KGID101256,Reyansh,1969-01-16,1,7,0,2025-07-21
1257,20,757,2,1,KGID101257,Gopal,1978-06-11,1,2,0,2017-04-17
1258,20,767,1,2,KGID101258,Abhimanyu,1973-03-30,1,3,0,2025-05-18
1259,22,864,1,2,KGID101259,Tanay,1988-11-13,2,4,0,2010-07-23
1260,27,1002,1,3,KGID101260,Hemang,1996-12-17,2,2,0,2010-01-03
1261,22,856,2,2,KGID101261,Radhika,1974-07-18,2,6,0,2024-09-11
1262,26,974,4,3,KGID101262,Mitesh,1989-07-15,1,3,0,2024-05-06
1263,25,944,4,3,KGID101263,Baljiwan,1968-05-11,2,3,0,2025-07-21
1264,17,667,1,3,KGID101264,Zayan,1970-07-12,2,7,0,2024-08-09
1265,22,810,1,1,KGID101265,Vedant,1986-07-12,2,5,0,2018-04-29
1266,7,340,3,3,KGID101266,Shravya,1998-07-12,2,2,0,2008-05-16
1267,5,175,1,3,KGID101267,Anay,1988-12-24,1,4,0,2014-10-12
1268,28,1030,4,1,KGID101268,Abeer,1980-10-18,1,1,0,2015-11-09
1269,10,422,1,3,KGID101269,Chakradev,1989-05-12,2,2,0,2017-12-02
1270,17,657,2,1,KGID101270,Yadavi,1991-05-21,2,1,0,2005-02-24
1271,8,370,2,3,KGID101271,Charvi,1971-03-01,2,7,0,2025-02-15
1272,5,235,6,3,KGID101272,Raksha,1988-03-05,1,5,0,2011-11-26
1273,13,524,4,1,KGID101273,Azaan,1980-07-09,2,7,0,2023-08-06
1274,3,121,3,2,KGID101274,Laban,1983-09-02,1,1,0,2019-01-08
1275,16,611,2,2,KGID101275,Chakrika,1992-12-10,1,7,0,2020-11-16
1276,13,529,2,1,KGID101276,Kashvi,2000-03-13,1,4,0,1999-01-08
1277,11,485,2,3,KGID101277,Lohit,2000-02-08,2,2,0,1994-11-25
1278,17,652,2,2,KGID101278,Meera,1971-09-29,1,8,0,2023-07-25
1279,11,479,5,1,KGID101279,Dalaja,1985-10-25,2,2,0,2024-09-14
1280,5,258,1,2,KGID101280,Hemangini,1974-09-11,2,2,0,2024-04-04
1281,28,1025,1,1,KGID101281,Yauvani,1974-10-02,2,3,0,2025-01-29
1282,31,1101,5,3,KGID101282,Zayyan,1972-05-25,2,1,0,2023-02-08
1283,26,952,5,3,KGID101283,Chatura,1974-02-28,2,3,0,2021-06-17
1284,27,988,1,2,KGID101284,Triya,1996-07-02,2,6,0,2023-09-23
1285,11,436,2,3,KGID101285,Ekalinga,1989-06-22,2,1,0,2007-01-06
1286,30,1094,2,2,KGID101286,Vidhi,1976-01-29,1,7,0,2019-12-08
1287,5,287,3,2,KGID101287,Wahab,1999-11-28,2,4,0,2006-04-08
1288,17,652,4,2,KGID101288,Rishi,1970-12-15,2,8,0,2025-03-04
1289,17,659,1,2,KGID101289,Damini,1978-05-11,2,1,0,2020-08-10
1290,5,274,3,1,KGID101290,Janya,1991-02-18,2,1,0,2006-11-27
1291,8,356,2,3,KGID101291,Om,1995-01-06,2,7,0,2024-06-23
1292,4,159,2,3,KGID101292,Timothy,1967-09-20,2,2,0,2025-07-21
1293,20,771,4,2,KGID101293,Aradhana,1991-10-08,2,3,0,2017-08-26
1294,1,18,1,2,KGID101294,Garima,1996-02-13,1,8,0,2002-03-07
1295,2,41,4,3,KGID101295,Jagrati,1997-05-27,2,4,0,2010-07-07
1296,16,621,4,1,KGID101296,Ikbal,1993-11-23,1,8,0,2013-03-29
1297,2,76,1,3,KGID101297,Avni,1973-07-12,1,1,0,2023-12-24
1298,22,812,1,2,KGID101298,Ronith,1996-10-01,2,3,0,2002-05-02
1299,8,360,1,1,KGID101299,Faraj,1976-07-03,1,3,0,2024-10-03
1300,11,467,4,3,KGID101300,Yashica,1992-04-14,2,4,0,2023-01-26
1301,2,48,6,3,KGID101301,Nidhi,1989-01-11,2,8,0,2021-10-21
1302,23,875,3,3,KGID101302,Balhaar,1993-09-15,1,6,0,2006-08-29
1303,22,834,1,3,KGID101303,Urmi,1986-04-23,2,8,0,2017-10-16
1304,3,90,4,1,KGID101304,Manya,1989-10-14,1,5,0,2008-07-10
1305,30,1091,2,1,KGID101305,Bina,1975-02-23,2,4,0,2024-03-08
1306,2,52,6,1,KGID101306,Gautam,1972-02-08,2,2,0,2024-01-21
1307,10,404,1,2,KGID101307,William,1981-01-16,1,2,0,2019-07-30
1308,23,885,4,3,KGID101308,Noah,1996-05-21,2,5,0,2020-04-30
1309,26,970,1,2,KGID101309,Nathaniel,1993-04-19,1,6,0,2004-12-03
1310,11,485,5,3,KGID101310,Madhav,1973-08-23,2,2,0,2025-05-07
1311,5,256,1,1,KGID101311,Jagrati,1992-07-29,1,7,0,2013-09-03
1312,3,134,4,1,KGID101312,Vincent,1968-12-04,2,1,0,2025-07-21
1313,23,885,1,3,KGID101313,Brijesh,1969-09-09,1,1,0,2025-07-21
1314,21,782,2,3,KGID101314,Jalsa,1990-04-15,2,4,0,2015-06-06
1315,1,22,2,2,KGID101315,Chakradhar,1980-09-30,2,2,0,2024-08-25
1316,2,54,2,2,KGID101316,Harshil,1968-11-28,1,2,0,2025-07-21
1317,3,139,2,1,KGID101317,Anusha,1991-06-25,1,5,0,2015-01-09
1318,27,986,3,2,KGID101318,Owen,1995-12-10,1,4,0,2006-05-26
1319,3,91,1,2,KGID101319,Faras,1980-05-11,2,6,0,2018-09-19
1320,31,1109,4,1,KGID101320,Udant,1985-02-13,2,5,0,2015-07-29
1321,15,597,2,1,KGID101321,Hemani,1985-02-09,1,1,0,2015-03-14
1322,3,112,2,1,KGID101322,Abeer,1984-02-09,1,4,0,2017-10-13
1323,18,700,1,2,KGID101323,Noah,1984-08-13,2,6,0,2012-08-21
1324,17,688,3,2,KGID101324,Avni,1975-05-17,2,3,0,2022-08-22
1325,3,87,2,1,KGID101325,Janaki,1974-09-29,1,4,0,2021-06-27
1326,11,437,1,3,KGID101326,Victor,1988-01-09,2,7,0,2022-01-27
1327,9,378,4,1,KGID101327,Ishaan,1981-08-26,2,1,0,2017-07-07
1328,2,62,2,1,KGID101328,Shivansh,1983-12-04,2,8,0,2018-04-04
1329,19,738,1,1,KGID101329,Nirja,1987-08-23,1,4,0,2019-03-16
1330,11,449,4,3,KGID101330,Naveen,1968-04-25,1,6,0,2025-07-21
1331,12,504,1,1,KGID101331,Manan,1972-02-19,1,5,0,2024-02-03
1332,2,43,4,1,KGID101332,Pranit,1969-06-15,2,2,0,2025-07-21
1333,10,431,1,1,KGID101333,Anirudh,1985-02-13,2,6,0,2016-01-15
1334,30,1080,6,3,KGID101334,Bhanumati,1997-06-04,2,2,0,2017-12-08
1335,5,268,4,1,KGID101335,Urishilla,1999-10-05,2,6,0,2002-01-19
1336,23,880,6,1,KGID101336,Nirja,1997-01-16,1,4,0,2002-05-01
1337,15,603,4,2,KGID101337,Qabil,1987-12-25,1,1,0,2021-11-08
