VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
4540,2271,Isha Roy,57,M,0
4541,2272,Osha Tripathi,28,M,0
4542,2273,Bhavya Nair,55,T,0
4543,2274,Ekavir Pai,58,M,0
4544,2274,Amaira Gupta,56,F,0
4545,2274,Caleb Bhattacharyya,10,F,0
4546,2275,Anya Sawhney,51,F,0
4547,2275,Raksha Sheth,24,T,0
4548,2275,Radhika Sarma,59,F,0
4549,2276,Triveni Viswanathan,69,F,0
4550,2276,Balveer Biswas,67,F,0
4551,2276,Ikbal Deshmukh,24,T,0
4552,2277,Aahana Boase,54,F,0
4553,2277,David Sarna,33,F,0
4554,2278,Bimala Bhalla,42,F,0
4555,2279,Anvi Jhaveri,59,T,0
4556,2279,Ayush Pall,55,M,0
4557,2279,Aditya Kalla,18,T,0
4558,2280,Sai Parmar,11,M,0
4559,2281,Gaurangi Rau,14,F,0
4560,2282,Ishwar Cheema,25,T,0
4561,2283,Henry Sama,44,F,0
4562,2283,Advaith Kumar,78,M,0
4563,2284,Abhimanyu Sarna,19,M,0
4564,2284,Ekanta Balay,16,T,0
4565,2284,Ekani Goel,64,M,0
4566,2285,Alexander Khanna,73,T,0
4567,2285,Guneet Luthra,15,T,0
4568,2285,Atharv Tiwari,70,F,0
4569,2286,Ganga Basu,48,M,0
4570,2286,Nidhi Sandhu,9,T,0
4571,2287,Onveer Deshmukh,15,F,0
4572,2287,Manbir Madan,72,T,0
4573,2287,Anirudh Sandhu,32,F,0
4574,2288,Yashica Bhavsar,10,F,0
4575,2289,Pranit Kothari,42,F,0
4576,2289,Lekha Chacko,31,M,0
4577,2290,Pallavi Choudhry,67,M,0
4578,2290,Anmol Madan,72,F,0
4579,2290,Wriddhish Bala,44,F,0
4580,2291,Wakeeta Sangha,57,M,0
4581,2292,Jalsa Bava,30,M,0
4582,2293,Bhavna Bir,77,T,0
4583,2294,Brijesh Sarraf,17,T,0
4584,2295,Nitara Tak,64,F,0
4585,2295,Akshay Khalsa,25,M,0
4586,2295,Girik Sengupta,7,T,0
4587,2296,Henry Natarajan,54,M,0
4588,2296,Irya Deo,53,M,0
4589,2296,Ekanta Ben,33,T,0
4590,2297,Riya Parsa,56,F,0
4591,2297,Urmi Pillai,75,F,0
4592,2297,Ekta Borde,65,M,0
4593,2298,Waida Zacharia,55,M,0
4594,2299,Yadavi Doshi,23,T,0
4595,2300,Frado Badami,56,M,0
4596,2300,Meghana Lad,80,F,0
4597,2301,Falan Saraf,65,M,0
4598,2301,Jeremiah Ganguly,70,T,0
4599,2302,Garima Dhar,31,T,0
4600,2302,Edhitha Rajagopal,40,T,0
4601,2302,Zashil Kalla,52,M,0
4602,2303,Daksha Mitter,28,F,0
4603,2303,Udarsh Kapur,66,T,0
4604,2303,Vincent Purohit,33,F,0
4605,2304,Upadhriti Mohan,61,F,0
4606,2305,Chakrika Ratta,23,T,0
4607,2305,Edhitha Boase,13,M,0
4608,2305,Isaac Sandhu,69,F,0
4609,2306,Kritika Sane,36,M,0
4610,2306,Yashasvi Sehgal,68,F,0
4611,2307,Mohini Hari,37,T,0
4612,2307,Zehaan Purohit,13,F,0
4613,2308,Udant Bose,25,M,0
4614,2309,Yutika Kara,52,M,0
4615,2309,Aradhana Nagar,41,T,0
4616,2310,Ryan Taneja,49,F,0
4617,2310,Daksha Swamy,76,F,0
4618,2311,Ishani Bhargava,19,T,0
4619,2311,Saanvi Trivedi,52,M,0
4620,2312,Sathvik Kalla,77,T,0
4621,2313,Diya Sarkar,11,T,0
4622,2313,Devansh Maharaj,21,T,0
4623,2313,Aishani Khurana,75,M,0
4624,2314,Lila Bir,70,M,0
4625,2315,Forum Sandhu,19,T,0
4626,2315,Sanaya Venkatesh,46,M,0
4627,2315,Urvi Sridhar,7,M,0
4628,2316,Chameli Sinha,38,M,0
4629,2316,Barkha Padmanabhan,62,T,0
4630,2317,Lipika Gola,11,F,0
4631,2317,Kala Krishnamurthy,41,T,0
4632,2318,Saumya Patel,17,M,0
4633,2318,Forum Khalsa,38,F,0
4634,2319,Advay Bir,36,M,0
4635,2320,Dev Pandit,18,F,0
4636,2321,Anamika Goda,77,T,0
4637,2322,Owen Sura,18,T,0
4638,2322,Damyanti Sarna,15,T,0
4639,2323,Varsha Yadav,36,T,0
4640,2324,Urvi Chada,11,F,0
4641,2325,Panini Gara,39,M,0
4642,2325,Mekhala Virk,14,M,0
4643,2325,Varsha Ramaswamy,62,T,0
4644,2326,Wakeeta Ravel,19,F,0
4645,2326,Ria Basak,15,T,0
4646,2326,Harsh Ramanathan,45,F,0
4647,2327,Tanmayi Yadav,8,F,0
4648,2328,Ekaraj Kapoor,19,F,0
4649,2328,William Krishnamurthy,54,F,0
4650,2328,Amruta Dave,60,F,0
4651,2329,Pratyush Bhatti,46,F,0
4652,2329,Gauri Chad,50,T,0
4653,2330,Urmi Sane,47,F,0
4654,2330,Jackson Kadakia,58,M,0
4655,2331,Udant Patel,72,T,0
4656,2331,Xavier Gill,27,M,0
4657,2331,Bachittar Chaudhry,49,M,0
4658,2332,Jalsa Sangha,64,T,0
4659,2332,Kala Hayre,26,T,0
4660,2332,Benjamin Bhavsar,30,T,0
4661,2333,Devika More,48,T,0
4662,2333,Azaan Raval,10,M,0
4663,2334,Krishna Bajaj,69,F,0
4664,2334,Logan Menon,70,T,0
4665,2334,Logan Bose,35,T,0
4666,2335,Jagat Chandra,24,T,0
4667,2336,Henry Pillay,67,F,0
4668,2336,Jhalak Palla,75,F,0
4669,2336,Vrishti Sandhu,27,T,0
4670,2337,Osha Verma,39,F,0
4671,2338,Wakeeta Lala,67,T,0
4672,2338,Quincy Chaudry,59,M,0
4673,2338,Jagdish Padmanabhan,14,M,0
4674,2339,Kabir Badami,25,F,0
4675,2340,Tarak Saha,54,T,0
4676,2340,Lekha Manne,60,F,0
4677,2340,Chandani Patla,19,F,0
4678,2341,Odika Bandi,77,M,0
4679,2341,Kamya Hegde,13,T,0
4680,2341,Saksham Balakrishnan,17,T,0
4681,2342,Ishani Chatterjee,45,T,0
4682,2342,Shivansh Gaba,67,M,0
4683,2342,Azad Natarajan,23,M,0
4684,2343,Mugdha Tank,63,F,0
4685,2344,Maanas Atwal,23,F,0
4686,2344,Yutika Wali,19,F,0
4687,2345,Arjun Kala,39,T,0
4688,2346,Nimrat Mohan,70,F,0
4689,2347,Anusha Atwal,61,T,0
4690,2347,Dakshesh Bora,31,T,0
4691,2347,Xavier Raju,38,M,0
4692,2348,Rehaan Krishna,6,F,0
4693,2348,Abhiram Mane,10,F,0
4694,2348,Noah Nadkarni,53,F,0
4695,2349,Rayaan Dayal,46,M,0
4696,2349,Gauri Dhingra,20,T,0
4697,2350,Nakul Krishna,17,M,0
4698,2350,Nidra Oza,18,T,0
4699,2351,Darpan Agarwal,73,M,0
4700,2352,Ucchal Korpal,9,T,0
4701,2353,Baghyawati Ramaswamy,50,T,0
4702,2354,Anamika Edwin,32,F,0
4703,2355,Jason Bedi,11,M,0
4704,2355,Fariq Palla,44,T,0
4705,2355,Yashodhara Chad,29,T,0
4706,2356,Rushil Dave,26,M,0
4707,2357,Leena Murthy,80,F,0
4708,2357,Yagnesh Lall,73,T,0
4709,2358,Kashish Karan,41,T,0
4710,2358,Tejas Bhasin,11,T,0
4711,2359,Damyanti Goyal,33,M,0
4712,2359,Baghyawati Kothari,43,T,0
4713,2360,Kiaan Sridhar,8,F,0
4714,2360,Arjun Date,32,F,0
4715,2360,Chatresh Mohan,24,F,0
4716,2361,Devansh Kakar,80,T,0
4717,2361,Alexander Sem,60,M,0
4718,2361,Bimala Rai,55,F,0
4719,2362,Barkha Tata,13,T,0
4720,2362,Champak Parekh,23,T,0
4721,2363,Warinder Devi,58,F,0
4722,2363,Frederick Modi,73,M,0
4723,2364,Odika Sur,80,T,0
4724,2364,Vinaya Contractor,33,F,0
4725,2365,Jacob Nagy,28,M,0
4726,2366,Pranav Mittal,75,F,0
4727,2367,Zilmil Bajaj,16,M,0
4728,2368,Damyanti Mallick,8,M,0
4729,2368,Darpan Dugal,24,T,0
4730,2369,Charles Mangat,50,M,0
4731,2369,Mekhala Shanker,62,T,0
4732,2369,Jagdish Yohannan,34,T,0
4733,2370,Jeremiah Shere,78,T,0
4734,2370,Xavier Chaudry,55,T,0
4735,2370,Eesha Sagar,30,M,0
4736,2371,Christopher More,73,F,0
4737,2371,Geetika Kade,33,M,0
4738,2371,Anmol Bobal,25,T,0
4739,2372,Lavanya Sem,33,M,0
4740,2373,Upasna Mani,16,T,0
4741,2374,Joshua Behl,10,T,0
4742,2374,Elijah Aggarwal,34,T,0
4743,2375,Hredhaan Mallick,17,T,0
4744,2376,Robert Gola,40,T,0
4745,2376,Kavya Agarwal,14,T,0
4746,2376,Idika Barman,75,T,0
4747,2377,Indali Date,64,T,0
4748,2378,Keya Swamy,22,T,0
4749,2378,Bahadurjit Mishra,11,T,0
4750,2379,Jagdish Shukla,33,M,0
4751,2379,Jeet Puri,46,M,0
4752,2380,Warhi Batra,48,F,0
4753,2381,Noah Dhar,26,M,0
4754,2382,Tanay Thakkar,56,F,0
4755,2382,Jacob Chawla,78,M,0
4756,2382,Samuel Bali,68,M,0
4757,2383,Anamika Mangat,59,T,0
4758,2383,Mitali Khurana,19,M,0
4759,2383,Aishani Mallick,61,T,0
4760,2384,Ronith Singh,32,M,0
4761,2384,Kevin Dara,17,M,0
4762,2384,Lakshmi Brahmbhatt,5,T,0
4763,2385,Vrishti Shroff,60,F,0
4764,2385,Ojas Sachdeva,44,T,0
4765,2385,Bachittar Narayanan,75,T,0
4766,2386,Amrita Nanda,14,T,0
4767,2387,Netra Sundaram,74,T,0
4768,2387,Jack Bose,28,T,0
4769,2387,Yashoda Nayar,51,F,0
4770,2388,Madhav De,38,F,0
4771,2388,Ijaya Koshy,42,M,0
4772,2389,Rajata Sant,68,T,0
4773,2389,Xalak Kalita,54,M,0
4774,2389,Barkha Batta,26,F,0
4775,2390,Omisha Nayak,62,F,0
4776,2390,Charan Bakshi,33,M,0
4777,2391,Nilima Babu,22,F,0
4778,2392,Patrick Tara,69,T,0
4779,2392,Parth Dhawan,52,T,0
4780,2393,Urishilla Ghosh,26,M,0
4781,2393,Hemani Thakkar,41,T,0
4782,2393,Omaja Borra,59,M,0
4783,2394,Quincy Sule,23,T,0
4784,2394,Aashi Deshpande,30,F,0
4785,2394,Vrinda Kaul,42,M,0
4786,2395,Manya Guha,21,T,0
4787,2396,Chaman Nair,11,M,0
4788,2396,Umang Iyengar,58,M,0
4789,2397,Varenya Bhatti,47,T,0
4790,2398,Chatura Roy,29,M,0
4791,2398,Rachita Trivedi,19,M,0
4792,2399,Qarin Devi,73,T,0
4793,2400,Mohammed Minhas,26,T,0
4794,2400,Omya Dugal,76,T,0
4795,2401,Maanav Chaudhary,57,T,0
4796,2402,Sudiksha Narain,70,F,0
4797,2402,Azad Goda,60,T,0
4798,2402,Warjas Narain,62,F,0
4799,2403,Sarthak Naidu,71,T,0
4800,2404,Rohan Pall,35,T,0
4801,2404,Sanaya Chada,6,F,0
4802,2405,Nirja Dhaliwal,80,F,0
4803,2405,Bachittar Rao,58,M,0
4804,2405,Aachal Om,71,T,0
4805,2406,Chasmum Nagy,51,T,0
4806,2406,Omya Nigam,70,T,0
4807,2406,Sai Kalla,41,M,0
4808,2407,Pushti Apte,28,T,0
4809,2408,Omisha Prasad,42,T,0
4810,2408,Faras Ghosh,14,F,0
4811,2408,Sudiksha Wadhwa,63,F,0
4812,2409,Rohan Bhattacharyya,10,M,0
4813,2410,Jackson Dhawan,12,F,0
4814,2411,Harshil Saraf,19,M,0
4815,2411,Chakrika Kaur,52,F,0
4816,2411,Chandran Karan,74,T,0
4817,2412,Ria Sahota,50,F,0
4818,2412,Chaitaly Chakraborty,39,T,0
4819,2413,Nilima Bhalla,70,F,0
4820,2413,Yashodhara Narayanan,40,T,0
4821,2413,Naveen Tripathi,33,F,0
4822,2414,Nimrat Kota,74,T,0
4823,2415,Utkarsh Sura,70,T,0
4824,2415,Rohan Sama,40,M,0
4825,2416,Idika Hayer,50,M,0
4826,2416,Kala Batta,30,F,0
4827,2417,Matthew Verma,5,M,0
4828,2417,Eshana Malhotra,25,M,0
4829,2417,Sanya Jayaraman,72,M,0
4830,2418,Dayita Bali,6,M,0
4831,2419,Nathan Sundaram,31,M,0
4832,2419,Anmol Iyer,40,T,0
4833,2420,Sneha Sathe,22,F,0
4834,2421,Guneet Mandal,67,M,0
4835,2422,Chandresh Varghese,60,F,0
4836,2422,Max Dewan,25,F,0
4837,2422,Luke Nadkarni,35,F,0
4838,2423,Kamala Nagy,60,T,0
4839,2423,Wridesh Subramaniam,68,F,0
4840,2423,Ayaan Krishnan,17,F,0
4841,2424,Hema Bhatti,20,T,0
4842,2424,Sarthak Mannan,57,M,0
4843,2424,Chatresh Devi,34,F,0
4844,2425,Xavier Mannan,55,F,0
4845,2426,Brijesh Setty,79,T,0
4846,2427,Triya Verma,39,T,0
4847,2427,Frado Bala,10,M,0
4848,2428,Edhitha Khatri,46,F,0
4849,2428,Pallavi Mukherjee,45,T,0
4850,2428,Devansh Boase,62,F,0
4851,2429,Vincent Thakkar,32,M,0
4852,2429,Maanas Bhandari,59,F,0
4853,2430,Lakshit Verma,11,T,0
4854,2430,Wyatt Oak,59,M,0
4855,2430,Gaurav Bakshi,9,F,0
4856,2431,Mahika Verma,36,M,0
4857,2431,Warinder Pathak,50,M,0
4858,2431,Garima Gopal,36,M,0
4859,2432,Darika Mukherjee,20,F,0
4860,2432,Lohit Agrawal,30,F,0
4861,2432,Anika Bhandari,60,M,0
4862,2433,Falguni Bhagat,63,F,0
4863,2433,Hemangini Krishnamurthy,72,M,0
4864,2434,Christopher Doctor,78,F,0
4865,2434,Orinder Om,47,M,0
4866,2434,Eta Parikh,13,F,0
4867,2435,Unni Ram,22,T,0
4868,2435,Rajeshri Walia,62,F,0
4869,2436,Inaya Rao,72,F,0
4870,2436,Devansh Garg,8,F,0
4871,2437,Brinda Trivedi,56,F,0
4872,2437,Priya Muni,38,T,0
4873,2437,Rajeshri Sahni,80,T,0
4874,2438,Niharika Pau,59,M,0
4875,2438,Meghana Shetty,38,M,0
4876,2438,Ati Nazareth,51,M,0
4877,2439,Nitara Thakur,69,F,0
4878,2439,Aarnav Mukherjee,33,T,0
4879,2440,Nikita Ahuja,5,T,0
4880,2440,Thomas Tripathi,67,T,0
4881,2440,Yamini Prabhu,9,F,0
4882,2441,Aadi Gaba,7,T,0
4883,2441,Nakul Gole,76,F,0
4884,2441,Owen Choudhary,12,T,0
4885,2442,Chaaya Vaidya,71,F,0
4886,2443,Falguni Majumdar,40,T,0
4887,2443,Wridesh Munshi,37,T,0
4888,2443,Utkarsh Narula,10,F,0
4889,2444,Ekanta Buch,63,T,0
4890,2445,Jason Buch,7,T,0
4891,2446,Chatura Murty,62,M,0
4892,2447,Vritti Peri,48,F,0
4893,2447,Adweta Mannan,57,T,0
4894,2447,Anjali Ganguly,28,M,0
4895,2448,Gaurav Varkey,31,F,0
4896,2448,Niharika Nagi,68,T,0
4897,2448,Balendra Shroff,21,T,0
4898,2449,Kala Sem,5,F,0
4899,2450,Onveer Lala,29,T,0
4900,2450,Ladli Munshi,11,F,0
4901,2450,Janya Yohannan,61,F,0
4902,2451,Radhika Bail,49,M,0
4903,2452,Gaurika Singh,8,M,0
4904,2453,Widisha Agate,12,T,0
4905,2454,Sathvik Jaggi,34,F,0
4906,2455,Yashvi Sundaram,24,T,0
4907,2456,Eesha Choudhury,77,M,0
4908,2457,Nitesh Deol,39,T,0
4909,2458,Waida Majumdar,48,M,0
4910,2458,Aarini Banerjee,34,F,0
4911,2459,Yatan Palan,71,F,0
4912,2459,Viraj Rege,40,T,0
4913,2460,Abhiram Bera,65,T,0
4914,2461,Advaith Shankar,14,M,0
4915,2462,Henry Khatri,47,F,0
4916,2463,Reva Dhaliwal,47,M,0
4917,2463,Chaitaly Shukla,74,M,0
4918,2463,Christopher Mani,19,T,0
4919,2464,Nisha Kashyap,67,T,0
4920,2464,Aarav Lall,60,T,0
4921,2464,Eshana Chaudhuri,80,T,0
4922,2465,Chanchal Raghavan,30,M,0
4923,2465,Anay Karnik,44,M,0
4924,2466,Faraj Khanna,76,T,0
4925,2467,Tanish Sura,35,M,0
4926,2467,Veda Deo,55,F,0
4927,2468,Jack Gala,51,T,0
4928,2468,Aarav Jani,21,T,0
4929,2468,Anvi Chaudhari,18,T,0
4930,2469,Hemani Kalita,8,M,0
4931,2469,Chandran Ben,18,M,0
4932,2469,Warinder Edwin,19,F,0
4933,2470,Ishani Gola,29,M,0
4934,2470,Upkaar Dutt,23,F,0
4935,2470,Avni Pingle,9,M,0
4936,2471,Jason Chaudhry,37,M,0
4937,2471,Pratyush Dar,6,F,0
4938,2472,Sudiksha Chaudhary,55,M,0
4939,2472,Joshua Arora,29,T,0
4940,2472,Chandresh Kale,58,M,0
4941,2473,Faris Sharaf,70,M,0
4942,2474,Utkarsh Aggarwal,34,T,0
4943,2474,Onkar Mohan,74,M,0
4944,2475,Faras Bedi,27,T,0
4945,2475,Chavvi Choudhury,30,T,0
4946,2476,Baljiwan Sastry,60,T,0
4947,2476,Faraj Parekh,79,F,0
4948,2477,Anya Minhas,71,M,0
4949,2478,Urishilla Pillai,14,M,0
4950,2479,Anamika Seshadri,37,T,0
4951,2480,Patrick Chhabra,13,T,0
4952,2480,Faras Wason,18,F,0
4953,2481,Michael Kaul,71,T,0
4954,2481,Aryan Patil,43,M,0
4955,2481,Leela Sha,34,M,0
4956,2482,Baghyawati Ramaswamy,40,F,0
4957,2482,Arya Talwar,39,F,0
4958,2482,Tristan Bose,28,F,0
4959,2483,Aadhya Sarkar,33,M,0
4960,2483,Siya Rajagopalan,48,T,0
4961,2484,Onkar Bassi,27,F,0
4962,2484,Prisha Lad,73,T,0
4963,2484,Jeevika Mani,35,M,0
4964,2485,Tristan Biswas,14,M,0
4965,2485,Priya Batra,60,M,0
4966,2486,George Char,42,T,0
4967,2486,Ati Goswami,69,F,0
4968,2486,Aayush Chander,33,F,0
4969,2487,Avi Wali,7,F,0
4970,2488,Adya Sen,62,F,0
4971,2488,Saumya Subramanian,56,F,0
4972,2488,Kiaan Palla,51,T,0
4973,2489,Vansha Narain,80,T,0
4974,2489,Yutika Kumer,42,T,0
4975,2489,Falak Bhatia,61,F,0
4976,2490,Hritik Kapadia,48,F,0
4977,2490,Bhanumati Sachar,45,T,0
4978,2490,Ekavir Dubey,58,T,0
4979,2491,Lekha Halder,47,T,0
4980,2491,Ethan Sunder,7,F,0
4981,2491,Sneha Bhakta,72,F,0
4982,2492,Anusha Chokshi,15,F,0
4983,2492,Nakul Mani,44,F,0
4984,2493,Lila Kapadia,12,F,0
4985,2493,Amaira Baral,80,T,0
4986,2493,Gavin Shan,54,M,0
4987,2494,Harrison Wadhwa,44,T,0
4988,2494,Nisha Shanker,20,F,0
4989,2495,Hemani Gara,30,M,0
4990,2495,Dayamai Sachdev,61,T,0
4991,2495,Frado Bassi,75,F,0
4992,2496,Kamala Rao,76,T,0
4993,2496,Ekbal Anand,15,T,0
4994,2496,Girindra Aggarwal,32,T,0
4995,2497,Ansh Chaudhry,39,M,0
4996,2497,Mason Dey,48,T,0
4997,2497,Jackson Gara,54,M,0
4998,2498,Faraj Bir,13,T,0
4999,2498,Rohan Luthra,20,T,0
5000,2499,Finn Sandal,27,M,0
5001,2499,Praneel Doctor,15,F,0
5002,2499,Janani Choudhury,54,M,0
5003,2500,Rachita Sehgal,16,M,0
5004,2500,Ikbal Bhatnagar,18,F,0
5005,2501,Eshana Lall,44,M,0
5006,2501,Garima Shukla,17,T,0
5007,2502,Utkarsh D’Alia,17,T,0
5008,2502,Ekani Mani,56,M,0
5009,2503,Anay Rattan,19,T,0
5010,2503,Samuel De,15,F,0
5011,2503,Wahab Cherian,80,F,0
5012,2504,Advay Tara,7,T,0
5013,2504,David Bassi,64,M,0
5014,2504,Rachana Karpe,35,F,0
5015,2505,Radha Muni,78,F,0
5016,2506,Yadavi Lanka,43,T,0
5017,2506,Niharika Padmanabhan,59,T,0
5018,2506,Triya Dalal,31,M,0
5019,2507,Owen Verma,61,T,0
5020,2508,Bimala Sangha,24,M,0
5021,2508,Hema Maharaj,71,T,0
5022,2509,Laban Kothari,12,M,0
5023,2510,Abdul Kant,22,M,0
5024,2511,Farhan Parekh,40,M,0
5025,2512,Devansh Puri,47,T,0
5026,2512,Saumya Patla,33,T,0
5027,2512,Jyoti Sarna,75,F,0
5028,2513,Azaan Lanka,12,M,0
5029,2513,Timothy Aurora,44,F,0
5030,2513,Liam Sharaf,44,T,0
5031,2514,Bimala Dhingra,10,F,0
5032,2514,Nitara Gulati,25,F,0
5033,2515,Harinakshi Karnik,29,F,0
5034,2515,Farhan Majumdar,64,F,0
5035,2515,Amaira Grewal,26,T,0
5036,2516,Yashawini Bhatnagar,41,T,0
5037,2516,Widisha Mital,51,M,0
5038,2516,Dhriti Mukhopadhyay,68,F,0
5039,2517,Brinda Suresh,35,F,0
5040,2517,Kiaan Trivedi,5,F,0
5041,2518,Aditya Chowdhury,8,T,0
5042,2518,Mugdha Dani,60,T,0
5043,2519,Lajita Rajagopalan,56,M,0
5044,2519,Raagini Goda,65,M,0
5045,2519,Warjas Nigam,6,M,0
5046,2520,Vinaya Kamdar,15,F,0
5047,2520,Parth Parmer,43,F,0
5048,2520,Deepa Pathak,34,F,0
5049,2521,Lucky Menon,39,F,0
5050,2521,Jeet Nayar,34,F,0
5051,2522,Tanveer Pall,20,M,0
5052,2523,Saksham Dash,72,M,0
5053,2523,Fitan Dube,55,F,0
5054,2523,Lohit Salvi,42,F,0
5055,2524,Ria Devan,8,M,0
5056,2524,Ria Pandya,45,T,0
5057,2525,Bhavika Khalsa,57,M,0
5058,2525,Hardik Chacko,24,M,0
5059,2525,Ekaja Raj,20,T,0
5060,2526,Zarna Barman,17,T,0
5061,2526,Advaith Korpal,48,M,0
5062,2526,Zaid Gara,19,T,0
5063,2527,Ria Khosla,8,F,0
5064,2527,Farhan Mannan,76,T,0
5065,2527,Ekanta Madan,17,T,0
5066,2528,Shravya Suresh,66,M,0
5067,2528,Bina Dara,30,T,0
5068,2529,Balveer Natarajan,35,M,0
5069,2530,Libni Parikh,43,M,0
5070,2530,Yutika Patel,71,T,0
5071,2530,Pooja Bumb,76,T,0
5072,2531,Aashi Bhatt,76,T,0
5073,2531,Anita Atwal,31,M,0
5074,2532,Abdul Bhavsar,60,T,0
5075,2533,Jairaj Kale,12,F,0
5076,2533,Vansha Bumb,64,F,0
5077,2533,Yashawini Kannan,25,M,0
5078,2534,Yasti Balay,36,T,0
5079,2535,Damini Chadha,31,F,0
5080,2535,Kabir Vasa,40,M,0
5081,2536,Fiyaz Sharma,46,F,0
5082,2536,Yatan D’Alia,42,T,0
5083,2536,Eshana Devan,36,M,0
5084,2537,Ekani Sarkar,15,T,0
5085,2537,Geetika Choudhary,65,F,0
5086,2537,Tanish Choudhary,22,F,0
5087,2538,Vivaan Nath,25,T,0
5088,2538,Raghav Jaggi,71,M,0
5089,2538,Neelima Arora,38,F,0
5090,2539,Chakrika Sangha,59,M,0
5091,2539,Daksha Kulkarni,48,M,0
5092,2539,Ishwar Varma,59,F,0
5093,2540,Yashvi Suri,37,F,0
5094,2540,Ati Baral,25,F,0
5095,2540,Dalbir Kamdar,69,M,0
5096,2541,Varenya Swamy,25,T,0
5097,2541,Vedant Morar,19,M,0
5098,2542,Gagan Bal,57,F,0
5099,2543,Tanish Prashad,70,M,0
5100,2543,Vidhi Sha,53,T,0
5101,2543,Deepa Chandran,12,F,0
5102,2544,Christopher Arora,44,M,0
5103,2544,Anvi Banik,39,T,0
5104,2545,Baghyawati Sarin,58,F,0
5105,2546,Unni Vora,25,M,0
5106,2547,Omaja Bhavsar,12,T,0
5107,2547,Keya Goel,17,T,0
5108,2548,Veer Grover,5,M,0
5109,2549,Advika Chandra,52,F,0
5110,2549,Anjali Ganguly,30,T,0
5111,2549,Saanvi Ray,14,M,0
5112,2550,Ekavir Balasubramanian,75,F,0
5113,2550,Nitesh Sridhar,66,M,0
5114,2550,Charvi Nadig,65,T,0
5115,2551,Gautami Mital,41,M,0
5116,2552,Azad Venkatesh,26,T,0
5117,2552,Brijesh Muni,47,T,0
5118,2552,Ayushman Gill,45,M,0
5119,2553,Qadim Kohli,62,T,0
5120,2553,Yuvraj Kalla,19,T,0
5121,2554,Ria Dasgupta,51,F,0
5122,2555,Lohit Goel,5,T,0
5123,2556,Kiaan Buch,68,M,0
5124,2557,Anvi Ramachandran,19,M,0
5125,2557,Oni Nagar,6,T,0
5126,2557,Meghana Ramanathan,67,T,0
5127,2558,Tanish Sathe,63,M,0
5128,2559,Waida Raghavan,35,T,0
5129,2560,Reva Samra,6,F,0
5130,2560,Aradhana Mohan,76,T,0
5131,2561,Theodore Taneja,50,T,0
5132,2562,Ojas Radhakrishnan,5,F,0
5133,2562,Yachana Sinha,44,M,0
5134,2563,Bhavini Narang,46,F,0
5135,2564,Andrew Tiwari,47,M,0
5136,2564,Tristan Dayal,6,F,0
5137,2564,Oscar Pal,19,T,0
5138,2565,Oviya Ramaswamy,49,M,0
5139,2566,Pahal Goel,18,F,0
5140,2567,Chandran Dhawan,71,M,0
5141,2567,Diya Vora,17,M,0
5142,2567,Anjali Chowdhury,12,T,0
5143,2568,Yatan Tiwari,57,T,0
5144,2568,Rohan Vyas,19,M,0
5145,2569,Hemani Varghese,33,M,0
5146,2569,Sara Kade,48,F,0
5147,2569,Harsh Radhakrishnan,16,F,0
5148,2570,Warinder Srinivasan,33,F,0
5149,2571,Krisha Varty,30,T,0
5150,2571,Netra Balasubramanian,74,M,0
5151,2572,Netra Sarraf,28,T,0
5152,2573,Chakradev Parmer,10,F,0
5153,2573,Alka Sani,17,M,0
5154,2574,Aahana Dey,64,F,0
5155,2575,Lopa Palla,20,F,0
5156,2576,Lohit Mitra,6,T,0
5157,2576,Mugdha Khanna,72,F,0
5158,2577,Logan Mistry,63,T,0
5159,2578,Dhruv Loke,57,M,0
5160,2579,Harish Bhat,33,T,0
5161,2579,Xalak Saxena,69,T,0
5162,2580,Advaith Divan,56,M,0
5163,2580,Advay Deshpande,14,M,0
5164,2580,Januja Bhasin,51,F,0
5165,2581,Zaitra Bobal,16,T,0
5166,2581,Baljiwan Tank,29,F,0
5167,2582,Ishani Sarin,35,M,0
5168,2582,Qadim Kala,19,M,0
5169,2583,Fariq Nadig,39,M,0
5170,2583,Eta Barman,73,F,0
5171,2584,Isaac Bhatt,50,M,0
5172,2585,Dipta Deo,17,T,0
5173,2585,Zilmil Ranganathan,67,F,0
5174,2585,Yashasvi Keer,47,F,0
5175,2586,Ranveer Chhabra,6,T,0
5176,2586,Mason Rege,39,F,0
5177,2587,Darika Sharaf,79,T,0
5178,2588,Damini Wagle,28,F,0
5179,2589,Jalsa Anne,63,T,0
5180,2590,Kavya Puri,73,M,0
5181,2590,Christopher Parsa,71,M,0
5182,2590,Ikshita Bail,40,T,0
5183,2591,Benjamin Halder,69,M,0
5184,2591,Michael Butala,12,T,0
5185,2591,Andrew Dash,24,T,0
5186,2592,Vedant Ganguly,61,T,0
5187,2592,Harrison Borde,11,T,0
5188,2592,Kalpit Sarkar,76,T,0
5189,2593,Vritti Walla,52,M,0
5190,2593,Sarthak More,8,F,0
5191,2593,Teerth Hayre,72,F,0
5192,2594,Chandran Parsa,54,T,0
5193,2594,Tanveer D’Alia,19,M,0
5194,2594,Upasna Pradhan,76,F,0
5195,2595,Hredhaan Bawa,24,M,0
5196,2595,Sudiksha Mahal,17,F,0
5197,2595,Baghyawati Wali,25,T,0
5198,2596,Balendra Aggarwal,65,M,0
