AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
5491,2221,Samarth Sibal,60,T,A1
5492,2221,Mahika Ganesh,54,F,A2
5493,2222,Suhani Desai,65,T,A1
5494,2222,Darika Dubey,53,M,A2
5495,2222,Tarak Natarajan,56,M,A3
5496,2223,Gaurang Bera,45,M,A1
5497,2223,Victor Khatri,26,F,A2
5498,2223,Janani Vohra,59,T,A3
5499,2224,Finn Bala,48,T,A1
5500,2224,Ekani Sura,56,T,A2
5501,2225,Priya Sidhu,51,M,A1
5502,2226,Urvashi Edwin,29,M,A1
5503,2227,Osha Gour,25,M,A1
5504,2227,Hiral Zachariah,46,T,A2
5505,2228,Ekanta Sekhon,65,M,A1
5506,2228,Manan Dave,30,M,A2
5507,2228,Hemangini Prakash,57,T,A3
5508,2229,Michael Mahajan,65,T,A1
5509,2229,Chaaya Mangal,45,M,A2
5510,2230,Darika Luthra,65,M,A1
5511,2231,Varenya Sundaram,57,F,A1
5512,2231,Tara Raju,18,T,A2
5513,2231,Chatura Wali,25,T,A3
5514,2232,Faris Tiwari,17,T,A1
5515,2232,Aishani Desai,63,T,A2
5516,2232,Mitesh Dugar,40,T,A3
5517,2232,Alexander Mutti,24,M,A4
5518,2233,Ishanvi Palan,35,M,A1
5519,2233,Garima Upadhyay,44,M,A2
5520,2233,Ekiya Rajagopalan,57,F,A3
5521,2234,Yashvi Solanki,49,F,A1
5522,2234,Udarsh Bath,48,M,A2
5523,2234,Chatura Gill,32,T,A3
5524,2235,Alka Trivedi,62,T,A1
5525,2235,Bhavna Shah,30,M,A2
5526,2235,Bhavini Dani,48,M,A3
5527,2235,Kamya Banik,42,F,A4
5528,2236,Hemang Ramesh,46,T,A1
5529,2236,Rudra Warrior,19,T,A2
5530,2237,Triveni Shere,37,M,A1
5531,2238,Triveni Menon,37,M,A1
5532,2239,Aarna Kapoor,26,M,A1
5533,2239,Anika Singhal,36,T,A2
5534,2240,Mahika Chana,25,F,A1
5535,2240,Tripti Rajagopal,36,T,A2
5536,2240,Diya Viswanathan,45,T,A3
5537,2241,Ekalinga Sekhon,27,M,A1
5538,2242,Anmol Prabhakar,24,M,A1
5539,2242,Vrishti Mistry,21,T,A2
5540,2243,Girindra Garde,35,F,A1
5541,2244,Zinal Khurana,50,F,A1
5542,2244,Damyanti Chopra,20,T,A2
5543,2244,Warinder Lal,30,M,A3
5544,2245,Harsh Rajagopal,32,T,A1
5545,2246,Jeremiah Varkey,39,T,A1
5546,2246,Sai Desai,61,F,A2
5547,2246,Christopher Dube,20,T,A3
5548,2247,Vedhika Rama,65,M,A1
5549,2247,Chaman Mahal,18,M,A2
5550,2247,Sarthak Mammen,54,M,A3
5551,2248,Netra Gola,28,F,A1
5552,2248,Baljiwan Garg,55,T,A2
5553,2248,Matthew Chandra,42,F,A3
5554,2249,Yashica Pau,31,F,A1
5555,2249,Adya Muni,33,M,A2
5556,2249,Omkaar Rama,32,T,A3
5557,2250,Ekaja Parsa,56,T,A1
5558,2250,Chakradev Ravi,56,T,A2
5559,2251,Charan Toor,52,F,A1
5560,2251,Balendra Prasad,55,F,A2
5561,2251,Umang Kanda,63,T,A3
5562,2252,Dev Vora,62,F,A1
5563,2252,Abha Kadakia,36,F,A2
5564,2253,Samaksh Vohra,26,T,A1
5565,2254,Harshil Sha,59,M,A1
5566,2255,Ekantika Warrior,58,M,A1
5567,2255,Watika Deol,16,T,A2
5568,2256,Henry Barad,47,F,A1
5569,2256,Upasna Chaudhuri,36,M,A2
5570,2257,Mitali Chopra,57,F,A1
5571,2257,Maanas Kalita,16,F,A2
5572,2257,Nisha Dara,31,F,A3
5573,2258,Madhav Lal,19,F,A1
5574,2258,Onkar Mani,40,F,A2
5575,2258,Anthony Dixit,47,M,A3
5576,2259,Kai Sem,34,T,A1
5577,2259,Naveen Lanka,43,F,A2
5578,2260,Victor Edwin,45,T,A1
5579,2261,Daksh Yogi,62,T,A1
5580,2261,Tara Patil,59,M,A2
5581,2261,Keya Biswas,28,T,A3
5582,2261,Aarush Gulati,51,M,A4
5583,2262,Gaurika Sampath,39,T,A1
5584,2262,Nihal Sama,58,F,A2
5585,2263,Suhani Hayre,28,M,A1
5586,2264,Ojas Dutta,58,F,A1
5587,2265,Ronith Tella,42,F,A1
5588,2265,Patrick Gade,54,M,A2
5589,2265,Geetika Bala,23,F,A3
5590,2265,Maanav Sundaram,49,T,A4
5591,2266,Zayan Pingle,26,F,A1
5592,2266,Saanvi Bal,58,F,A2
5593,2266,Utkarsh Pall,23,T,A3
5594,2267,Arya Chowdhury,29,F,A1
5595,2267,Ronith Oommen,27,M,A2
5596,2267,Sarthak Vig,60,M,A3
5597,2267,Yashoda Patla,38,M,A4
5598,2268,Vasatika Pathak,60,M,A1
5599,2268,Daniel Trivedi,32,T,A2
5600,2268,Hemani Sood,18,T,A3
5601,2268,Umang Gopal,18,M,A4
5602,2269,Rajata Mitter,51,T,A1
5603,2269,Meera Shan,37,M,A2
5604,2269,Unnati Palla,19,M,A3
5605,2270,Liam Shanker,55,F,A1
5606,2270,Orinder Natarajan,50,F,A2
5607,2270,Jyoti Lalla,56,T,A3
5608,2271,Chavvi Bora,64,M,A1
5609,2272,Alka Bawa,46,F,A1
5610,2272,Neelima Mittal,64,F,A2
5611,2272,Balendra Kothari,36,M,A3
5612,2273,Nachiket Bajwa,49,T,A1
5613,2273,Ekaja Madan,63,F,A2
5614,2273,Logan Reddy,52,T,A3
5615,2273,Chakrika Kannan,62,M,A4
5616,2274,Nisha Walla,40,M,A1
5617,2274,Ayushman Patla,45,T,A2
5618,2274,Faras Grewal,51,T,A3
5619,2275,Bina Manda,53,T,A1
5620,2275,Yashawini Sachdev,48,T,A2
5621,2276,Bimala Viswanathan,65,M,A1
5622,2276,Kamya Ramanathan,43,M,A2
5623,2276,Kabir Cheema,39,M,A3
5624,2276,Yashodhara Subramaniam,65,M,A4
5625,2277,Rehaan Bora,36,M,A1
5626,2277,Oscar Balasubramanian,21,M,A2
5627,2278,Frederick De,38,T,A1
5628,2279,Janya Vig,52,F,A1
5629,2279,Edhitha Barad,62,T,A2
5630,2280,Amara D’Alia,41,M,A1
5631,2281,Indali Dara,29,M,A1
5632,2281,Karan Shankar,49,T,A2
5633,2281,Charan Dugal,42,F,A3
5634,2282,Jason Dalal,27,M,A1
5635,2282,Radha Ghosh,46,T,A2
5636,2282,Gopal Kunda,65,T,A3
5637,2282,Kala Hans,42,M,A4
5638,2283,Rachit Nadkarni,33,F,A1
5639,2283,Tanveer Dara,52,F,A2
5640,2283,Watika Iyengar,63,M,A3
5641,2284,Anmol Varughese,48,M,A1
5642,2284,Bakhshi Sangha,25,M,A2
5643,2284,Eesha Karpe,49,M,A3
5644,2285,Nitesh Seth,46,F,A1
5645,2285,Krishna Goyal,16,F,A2
5646,2285,Damini Bose,35,F,A3
5647,2285,Aarini Doctor,33,T,A4
5648,2286,Oscar Srinivas,50,T,A1
5649,2286,Rachita Ramesh,29,F,A2
5650,2286,Arya Bhatnagar,51,F,A3
5651,2287,Urishilla Tank,65,M,A1
5652,2288,Wakeeta Aggarwal,37,F,A1
5653,2288,Zayan Bhagat,22,M,A2
5654,2288,Jagrati Chacko,16,M,A3
5655,2288,Rayaan Chatterjee,22,F,A4
5656,2289,Nihal Babu,39,M,A1
5657,2289,Sanaya Dora,35,F,A2
5658,2289,Jackson Dey,62,T,A3
5659,2290,Vansha Raman,32,M,A1
5660,2290,Tarak Sabharwal,55,M,A2
5661,2290,Omisha Karnik,59,F,A3
5662,2290,Tejas Pal,22,F,A4
5663,2291,Harini Pandya,37,F,A1
5664,2291,Avi Bansal,46,T,A2
5665,2291,Chanakya Bera,49,F,A3
5666,2292,Indali Prabhakar,52,F,A1
5667,2293,Advika Kakar,49,M,A1
5668,2293,Dominic Ramanathan,59,T,A2
5669,2294,George Dalal,59,F,A1
5670,2295,Arya Chander,32,T,A1
5671,2295,Vanya Saran,65,F,A2
5672,2295,Gaurangi Prabhu,63,T,A3
5673,2295,Banjeet Mallick,35,M,A4
5674,2296,Meera Banik,33,M,A1
5675,2296,Daniel Kala,38,M,A2
5676,2297,Yuvraj Kuruvilla,56,T,A1
5677,2297,Bhavani Jaggi,40,F,A2
5678,2297,Watika Agarwal,22,F,A3
5679,2297,Onkar Bhandari,52,M,A4
5680,2298,Aarnav D’Alia,55,M,A1
5681,2299,Aarini Chatterjee,32,F,A1
5682,2299,Aditya Bakshi,65,F,A2
5683,2299,Idika Suresh,22,T,A3
5684,2300,Amaira Bava,20,T,A1
5685,2301,Sachi Deo,51,T,A1
5686,2301,Henry Bahl,16,F,A2
5687,2301,Amruta Barad,43,M,A3
5688,2301,Lakshmi Bahl,16,F,A4
5689,2302,Shivani Maharaj,60,T,A1
5690,2302,Ranveer Bhatnagar,40,T,A2
5691,2302,Patrick Kaul,51,M,A3
5692,2303,David Vala,34,T,A1
5693,2304,Manya Kalita,45,F,A1
5694,2304,Tejas Kumer,43,F,A2
5695,2304,Amol Arya,26,T,A3
5696,2304,Bhavika Gandhi,64,M,A4
5697,2305,Neha Agrawal,47,T,A1
5698,2306,Dayita Dayal,27,F,A1
5699,2306,Oviya Patel,16,M,A2
5700,2306,Tejas Narayan,49,M,A3
5701,2306,Benjamin Mital,39,F,A4
5702,2307,Arin Virk,45,M,A1
5703,2307,Aarini Menon,64,T,A2
5704,2307,Caleb Devan,55,M,A3
5705,2308,Saksham Bains,58,T,A1
5706,2308,Anay Shukla,32,M,A2
5707,2308,Brijesh Manne,37,M,A3
5708,2308,Zaitra Sandal,57,F,A4
5709,2309,Praneel Wable,22,F,A1
5710,2309,Zayan Palan,37,F,A2
5711,2310,Maanav Palla,20,T,A1
5712,2310,Tanvi Morar,57,M,A2
5713,2311,Sanya Sekhon,48,T,A1
5714,2311,Gaurika Acharya,56,F,A2
5715,2311,Ekani Gupta,27,M,A3
5716,2311,Veda Rajagopal,35,M,A4
5717,2312,Ekansh Luthra,35,T,A1
5718,2312,Zehaan Sodhi,49,T,A2
5719,2312,Frado Parekh,19,T,A3
5720,2313,Charvi Oommen,21,F,A1
5721,2313,Sachi Wable,63,M,A2
5722,2313,Shivani Pathak,50,M,A3
5723,2314,Mahika Balan,17,T,A1
5724,2314,Waida Kumer,50,T,A2
5725,2314,Krishna Mohan,16,F,A3
5726,2314,Darpan Bhat,29,F,A4
5727,2315,Lavanya Narasimhan,65,F,A1
5728,2316,Reyansh Seth,20,F,A1
5729,2316,Abeer Datta,45,T,A2
5730,2316,Omya Parekh,64,T,A3
5731,2316,Hema Golla,53,T,A4
5732,2317,Aarna Atwal,55,M,A1
5733,2318,Chanchal Gara,46,T,A1
5734,2318,Chandran Lala,47,T,A2
5735,2318,Bahadurjit Narula,27,F,A3
5736,2318,Abha Talwar,48,F,A4
5737,2319,Lekha Gala,34,M,A1
5738,2319,David Mahajan,47,T,A2
5739,2319,Yasti Zachariah,27,T,A3
5740,2320,Anika Lata,27,M,A1
5741,2320,Aryan Deep,36,T,A2
5742,2321,Darsh Dugal,45,F,A1
5743,2321,Abhimanyu Mitra,37,F,A2
5744,2321,Yutika Vohra,25,M,A3
5745,2321,Chakradhar Zacharia,60,T,A4
5746,2322,Hemang Choudhury,27,M,A1
5747,2323,Harita Ray,57,F,A1
5748,2323,Netra Dugar,59,F,A2
5749,2324,Warhi Hora,59,T,A1
5750,2324,Bishakha Bahri,22,T,A2
5751,2324,Faqid Dalal,32,M,A3
5752,2325,Faqid Thakkar,29,F,A1
5753,2325,Pranit Muni,57,F,A2
5754,2326,George Loyal,40,T,A1
5755,2327,Orinder Handa,21,M,A1
5756,2327,Matthew Thakkar,48,T,A2
5757,2328,Vanya Char,51,F,A1
5758,2329,George Agarwal,34,M,A1
5759,2330,Mahika Mishra,48,F,A1
5760,2330,Yagnesh Hegde,51,T,A2
5761,2330,Mugdha Minhas,23,F,A3
5762,2331,Geetika Mital,62,M,A1
5763,2331,Shravya Narang,52,F,A2
5764,2331,Brinda Parmar,48,F,A3
5765,2331,Urishilla Basak,19,F,A4
5766,2332,Tarak Narayan,26,F,A1
5767,2332,Kamala Rama,51,F,A2
5768,2332,Meghana Sinha,18,T,A3
5769,2332,Rajeshri Tella,34,M,A4
5770,2333,Kevin Sachar,57,F,A1
5771,2334,Parth Lata,47,F,A1
5772,2334,Adweta Kala,60,M,A2
5773,2334,Chandresh Sankar,35,M,A3
5774,2334,Omkaar Bhasin,38,T,A4
5775,2335,Andrew Kale,31,F,A1
5776,2336,Radhika Bhat,46,F,A1
5777,2336,Yochana Banerjee,28,M,A2
5778,2336,Balvan Mukherjee,22,M,A3
5779,2337,Fariq Iyer,50,M,A1
5780,2337,Anusha Kakar,37,T,A2
5781,2338,Gaurangi De,53,M,A1
5782,2338,Urvi Chokshi,62,M,A2
5783,2338,Champak Bhavsar,48,M,A3
5784,2338,Ladli Master,21,T,A4
5785,2339,Chasmum Jani,47,F,A1
5786,2339,Aryan Bala,54,F,A2
5787,2339,Osha Venkatesh,58,F,A3
5788,2340,Amara Tailor,43,T,A1
5789,2341,Thomas Gola,39,T,A1
5790,2341,Rachana Gera,38,M,A2
5791,2341,Anay Mital,22,F,A3
5792,2341,Caleb Lanka,41,M,A4
5793,2342,Bimala Chaudhry,46,T,A1
5794,2342,Samarth Pingle,38,F,A2
5795,2342,Guneet Agarwal,19,T,A3
5796,2343,Avi Parsa,35,F,A1
5797,2343,Elijah Tripathi,39,M,A2
5798,2343,Yamini Radhakrishnan,58,T,A3
5799,2344,Eta Zacharia,53,T,A1
5800,2344,Veda Varkey,33,M,A2
5801,2345,Urishilla Jhaveri,35,F,A1
5802,2346,Samesh Bhatia,40,M,A1
5803,2346,Zayyan Venkatesh,32,M,A2
5804,2346,Faras Gulati,64,M,A3
5805,2347,Warda Bandi,56,F,A1
5806,2347,Baljiwan Majumdar,19,T,A2
5807,2348,Yuvraj Rajan,50,F,A1
5808,2348,Ekantika Patel,40,F,A2
5809,2348,Farhan Magar,63,F,A3
5810,2348,Harrison Dugal,25,F,A4
5811,2349,Hritik Taneja,28,T,A1
5812,2349,Imaran Choudhry,65,F,A2
5813,2350,Nisha Bose,49,F,A1
5814,2350,Jatin Rama,30,T,A2
5815,2351,Devansh Gala,17,F,A1
5816,2351,Theodore Bajaj,26,T,A2
5817,2351,Oni Sha,37,T,A3
5818,2352,Timothy Handa,64,M,A1
5819,2352,Yashasvi Mohanty,42,M,A2
5820,2353,Parth Tiwari,21,M,A1
5821,2353,Vidhi Lalla,21,M,A2
5822,2353,Dipta Iyengar,61,T,A3
5823,2354,Rajata Kashyap,18,F,A1
5824,2354,Michael Narula,43,M,A2
5825,2354,Vyanjana Gola,62,T,A3
5826,2354,Atharv Thaker,49,M,A4
5827,2355,Harinakshi Nayar,40,F,A1
5828,2355,Devika Parikh,28,T,A2
5829,2355,Oliver Samra,41,T,A3
5830,2355,Yatin Nadkarni,46,F,A4
5831,2356,Lohit Lalla,33,F,A1
5832,2356,Onveer Warrior,40,T,A2
5833,2356,Neel Bajaj,31,T,A3
5834,2357,Bachittar Muni,44,M,A1
5835,2357,Vritti Varty,62,F,A2
5836,2357,Yash Chhabra,47,F,A3
5837,2358,Avni Bhattacharyya,60,T,A1
5838,2358,Amol Aurora,37,F,A2
5839,2358,Isaiah Kade,21,F,A3
5840,2359,Vanya Thakkar,25,F,A1
5841,2360,Mugdha Solanki,53,F,A1
5842,2360,Qarin Panchal,31,T,A2
5843,2361,Oliver Sekhon,24,F,A1
5844,2361,Ranveer Kalla,45,T,A2
5845,2361,Yashawini Bal,60,F,A3
5846,2362,Kabir Bath,58,M,A1
5847,2362,Dominic Dhawan,18,F,A2
5848,2362,Abhiram Manda,18,F,A3
5849,2363,Simon Choudhury,64,F,A1
5850,2363,Falan Sankar,29,M,A2
5851,2364,Ganga Bir,44,T,A1
5852,2364,Jacob Pingle,25,F,A2
5853,2364,Sudiksha Dave,19,T,A3
5854,2365,Zaitra Rattan,61,F,A1
5855,2365,Qabil Ratti,25,T,A2
5856,2366,Yashodhara Yogi,55,T,A1
5857,2366,Krisha Jhaveri,20,M,A2
5858,2366,Ekapad Mand,34,T,A3
5859,2367,Tripti Bhatti,23,F,A1
5860,2368,Abha Upadhyay,37,M,A1
5861,2368,Onkar Majumdar,64,T,A2
5862,2368,Vihaan Sathe,40,T,A3
5863,2369,Niharika Bir,63,F,A1
5864,2369,Vrishti Sastry,38,T,A2
5865,2369,Chakrika Sehgal,54,T,A3
5866,2369,Bhavya Sahni,64,M,A4
5867,2370,Eta Mane,45,F,A1
5868,2370,Tanay Nayak,33,M,A2
5869,2370,Indira Oza,37,F,A3
5870,2370,Tanmayi Balan,38,M,A4
5871,2371,Rohan Chawla,44,T,A1
5872,2371,Hemang Dora,50,T,A2
5873,2371,Orinder Panchal,40,T,A3
5874,2372,Aarna Ben,49,M,A1
5875,2372,Jasmit Oommen,44,T,A2
5876,2373,Raagini Nagi,30,F,A1
5877,2373,Netra Morar,37,T,A2
5878,2373,Anamika Kalita,39,F,A3
5879,2373,Darika Dubey,65,F,A4
5880,2374,Brinda Ravi,22,F,A1
5881,2374,Tanvi Edwin,24,M,A2
5882,2375,Oni Batta,24,M,A1
5883,2375,Siya Kata,32,T,A2
5884,2375,Onkar Prakash,32,F,A3
5885,2375,Christopher Khare,62,F,A4
5886,2376,Lipika Comar,46,M,A1
5887,2377,Mekhala Krishna,51,T,A1
5888,2377,Ekbal Chauhan,23,F,A2
5889,2378,Nisha Dhawan,34,M,A1
5890,2379,Praneel Reddy,55,T,A1
5891,2379,Geetika Virk,53,T,A2
5892,2379,Irya Kaur,47,F,A3
5893,2379,Anika Kakar,49,T,A4
5894,2380,Teerth Brar,63,M,A1
5895,2381,Zehaan Natarajan,65,M,A1
5896,2381,Mugdha Sur,39,M,A2
5897,2381,Nitesh Zachariah,44,T,A3
5898,2381,Bachittar Butala,43,M,A4
5899,2382,Orinder Dora,51,M,A1
5900,2382,Tristan Patla,29,M,A2
5901,2382,Manbir Kade,46,M,A3
5902,2383,Zashil Rout,32,M,A1
5903,2383,Arya Choudhary,62,M,A2
5904,2383,Omya Cheema,41,M,A3
5905,2383,Jeevika Nair,22,F,A4
5906,2384,Bakhshi Muni,31,F,A1
5907,2384,Lajita Bora,46,F,A2
5908,2384,Manthan Sane,19,T,A3
5909,2384,Adya Memon,56,M,A4
5910,2385,Samesh Nagy,37,T,A1
5911,2385,Om Khanna,63,M,A2
5912,2386,Aditya Menon,21,F,A1
5913,2386,Gabriel Chada,65,T,A2
5914,2386,Nidhi Nagarajan,43,T,A3
5915,2387,Pranit Palan,45,T,A1
5916,2387,Suhani Gokhale,46,M,A2
5917,2388,Ekavir Savant,24,M,A1
5918,2388,Vanya Ramakrishnan,20,T,A2
5919,2388,Vrishti Ravel,23,M,A3
5920,2388,Vedhika Edwin,36,T,A4
5921,2389,Robert Sodhi,39,M,A1
5922,2389,Manya Chowdhury,65,F,A2
5923,2389,Qabil Ramachandran,60,T,A3
5924,2389,Nidra Raja,26,F,A4
5925,2390,Quincy Dhar,22,M,A1
5926,2391,Upma Ahluwalia,37,M,A1
5927,2391,Balendra Keer,54,T,A2
5928,2391,Sneha Chahal,17,M,A3
5929,2391,Lucky Choudhury,46,T,A4
5930,2392,Yahvi Mallick,55,F,A1
5931,2392,Abha Dugar,56,F,A2
5932,2392,Omaja Dass,32,M,A3
5933,2392,Yatin Rana,17,M,A4
5934,2393,Yashawini Balasubramanian,46,T,A1
5935,2393,Adya Bahl,20,T,A2
5936,2393,Vihaan Ramesh,62,F,A3
5937,2393,Raksha Din,29,T,A4
5938,2394,Veda Gola,56,M,A1
5939,2394,Manbir Chaudry,46,T,A2
5940,2394,Ijaya Khanna,20,F,A3
5941,2395,Saanvi Kulkarni,24,T,A1
5942,2395,Gopal Chada,30,M,A2
5943,2395,Hamsini Biswas,43,F,A3
5944,2396,Pooja Agrawal,46,T,A1
5945,2396,Ucchal Naik,23,F,A2
5946,2397,Yauvani Chada,27,F,A1
5947,2397,Krish Aggarwal,48,F,A2
5948,2397,Mohammed Hans,17,M,A3
5949,2397,Gagan Yogi,50,F,A4
5950,2398,Dev Radhakrishnan,42,T,A1
5951,2398,Osha Patel,63,F,A2
5952,2398,Faqid Raghavan,20,F,A3
5953,2399,Kritika Maharaj,21,F,A1
5954,2399,Idika Chawla,56,M,A2
5955,2399,Wahab Seshadri,45,F,A3
5956,2400,Rudra Dar,49,M,A1
5957,2400,Upadhriti Singh,44,M,A2
5958,2401,Charvi Deep,54,M,A1
5959,2401,Varsha Handa,54,F,A2
5960,2401,Ayaan Kaul,16,T,A3
5961,2402,Yashawini Jha,49,F,A1
5962,2402,Om Som,45,M,A2
5963,2403,Teerth Nadkarni,18,M,A1
5964,2403,Saksham Menon,16,F,A2
5965,2403,Dominic Sarraf,45,T,A3
5966,2404,Abha Kakar,33,F,A1
5967,2404,Yashawini Ganesan,37,M,A2
5968,2405,Oscar Vala,56,T,A1
5969,2405,Hiral Sharma,28,T,A2
5970,2405,Omisha Chaudhry,58,F,A3
5971,2405,Prisha Goda,37,F,A4
5972,2406,Indrajit Kapoor,57,T,A1
5973,2406,Unnati Mannan,33,F,A2
5974,2407,Anjali Khosla,58,F,A1
5975,2407,Sneha Bahri,16,M,A2
5976,2407,Warjas Raja,51,T,A3
5977,2407,Farhan Datta,62,M,A4
5978,2408,Aadi Rama,36,T,A1
5979,2408,Logan Sandhu,34,T,A2
5980,2408,Lohit Ben,63,T,A3
5981,2409,Krishna Sawhney,34,T,A1
5982,2409,Dipta Rajan,27,F,A2
5983,2410,Hemangini Koshy,42,T,A1
5984,2410,Sneha Natt,56,T,A2
5985,2411,Jeremiah Radhakrishnan,20,T,A1
5986,2412,Kai Parekh,37,T,A1
5987,2413,Ranveer D’Alia,64,F,A1
5988,2413,Manthan Sane,30,T,A2
5989,2413,Yauvani Kalita,20,F,A3
5990,2413,Samaksh Parmer,51,M,A4
5991,2414,Yauvani Ramanathan,63,F,A1
5992,2415,Patrick Thakkar,56,M,A1
5993,2415,Gunbir Bose,46,F,A2
5994,2415,Jack Sarkar,64,F,A3
5995,2416,Gayathri Thakkar,19,F,A1
5996,2416,Adya Yohannan,18,F,A2
5997,2417,Theodore Chada,22,M,A1
5998,2417,Jagat Lall,42,M,A2
5999,2418,Turvi Ramachandran,57,M,A1
6000,2418,Deepa Dhar,22,M,A2
6001,2418,Warda Lal,18,T,A3
6002,2419,Zayan Shenoy,23,F,A1
6003,2420,Ekani Bose,47,T,A1
6004,2421,Vinaya Gara,45,M,A1
6005,2421,Avni Reddy,41,M,A2
6006,2421,Janani Barman,23,F,A3
6007,2422,Shivansh Balakrishnan,18,M,A1
6008,2422,Praneel Parekh,35,T,A2
6009,2422,Devansh Chander,26,F,A3
6010,2422,Ridhi Kunda,52,M,A4
6011,2423,Hemani Srinivasan,40,M,A1
6012,2423,Dhriti Puri,42,F,A2
6013,2423,Bhanumati Deshpande,58,M,A3
6014,2423,Vincent Hayre,17,T,A4
6015,2424,Gaurav Joshi,52,T,A1
6016,2424,Jacob Sami,37,F,A2
6017,2424,Nidra Kumar,45,T,A3
6018,2425,Vedhika Sule,58,T,A1
6019,2426,Max Chaudhry,56,M,A1
6020,2426,George Rajagopal,39,F,A2
6021,2426,Radha Guha,29,F,A3
6022,2427,Mitesh Keer,48,T,A1
6023,2427,Mohini Srinivasan,56,M,A2
6024,2428,Ikshita Manne,39,T,A1
6025,2428,Qasim Virk,26,F,A2
6026,2428,Yuvraj Ramanathan,57,T,A3
6027,2429,Ekavir Soman,49,T,A1
6028,2429,Faqid Lal,62,M,A2
6029,2429,Advaith Basu,55,T,A3
6030,2430,Vasana Kara,25,F,A1
6031,2430,Tanay Venkatesh,57,T,A2
6032,2430,Sai Rajagopalan,36,M,A3
6033,2430,Tarak Merchant,48,T,A4
6034,2431,Ethan Agarwal,37,M,A1
6035,2432,Henry Shukla,32,M,A1
6036,2432,Ranbir Desai,20,F,A2
6037,2433,Falan Bal,22,M,A1
6038,2433,Patrick Ahuja,35,F,A2
6039,2433,Hitesh Ben,45,F,A3
6040,2434,Nachiket Sankar,26,T,A1
6041,2434,Ubika Bhalla,30,M,A2
6042,2434,Wakeeta Sandhu,32,T,A3
6043,2434,Sarthak Bajaj,51,T,A4
6044,2435,Jacob Gala,65,F,A1
6045,2435,Bhavika Sahni,40,F,A2
6046,2435,Hardik Johal,46,M,A3
6047,2435,Chavvi Patla,57,M,A4
6048,2436,Bachittar Modi,49,F,A1
6049,2436,Falan Misra,35,T,A2
6050,2436,Janya Joshi,64,F,A3
6051,2436,Prisha Hayre,32,M,A4
6052,2437,Ekiya Taneja,38,T,A1
6053,2438,Hardik Prasad,29,T,A1
6054,2439,Panini Lala,62,M,A1
6055,2439,Xalak Parikh,60,M,A2
6056,2440,Chakrika Chaudry,29,M,A1
6057,2441,Udarsh Arora,32,M,A1
6058,2441,Baghyawati Lanka,33,M,A2
6059,2441,Krish Tailor,23,M,A3
6060,2442,Adya Sinha,43,T,A1
6061,2443,Ekalinga Sant,57,F,A1
6062,2443,Udant Pall,34,T,A2
6063,2444,Abhimanyu Basu,34,T,A1
6064,2444,Gaurav Taneja,51,T,A2
6065,2445,Pallavi Khare,47,M,A1
6066,2446,Baghyawati Nagy,54,M,A1
6067,2446,Harsh Sethi,27,T,A2
6068,2447,Amol Mistry,42,T,A1
6069,2448,Owen Nair,46,F,A1
6070,2448,Bakhshi Prakash,18,F,A2
6071,2448,Jagdish Natt,44,T,A3
6072,2449,Aarnav Savant,53,F,A1
6073,2449,Ayushman Ratti,47,T,A2
6074,2449,Pallavi Majumdar,24,T,A3
6075,2450,Vedhika Sheth,27,M,A1
6076,2450,Nimrat Deep,34,T,A2
6077,2450,Ojasvi Choudhry,37,M,A3
6078,2451,Widisha Samra,61,M,A1
6079,2451,Anirudh Apte,43,T,A2
6080,2451,Umang Pandya,60,F,A3
6081,2451,Laksh Bala,32,F,A4
6082,2452,Advika Lal,24,M,A1
6083,2452,Hiral Sampath,54,F,A2
6084,2452,Samarth Sood,42,M,A3
6085,2452,Yauvani Luthra,38,M,A4
6086,2453,Zaitra Chakrabarti,25,T,A1
6087,2453,Jagdish Kashyap,27,T,A2
6088,2454,Amaira Keer,59,M,A1
6089,2454,Anya Bumb,32,T,A2
6090,2454,Advik Shroff,63,T,A3
6091,2454,Maanav Suri,57,T,A4
6092,2455,Yauvani Biswas,51,F,A1
6093,2455,Orinder Gera,20,F,A2
6094,2455,Yashica Dhar,57,F,A3
6095,2455,Chatura Mody,36,M,A4
6096,2456,Yutika Chaudhari,57,F,A1
6097,2456,Aadhya Pandit,65,T,A2
6098,2456,Isaac Banerjee,33,M,A3
6099,2456,Lohit Oak,16,F,A4
6100,2457,Gunbir Tara,35,F,A1
6101,2457,Jeet Zacharia,24,F,A2
6102,2458,Daniel Om,29,T,A1
6103,2458,Onkar Natarajan,26,M,A2
6104,2459,Nicholas Batta,43,F,A1
6105,2459,Gaurika Dugal,52,M,A2
6106,2459,Omya Pillai,39,M,A3
6107,2459,Netra Gill,31,T,A4
6108,2460,Nitesh Bassi,52,F,A1
6109,2461,Rachita Mane,44,T,A1
6110,2461,Tanay Ramachandran,54,F,A2
6111,2461,Joshua Dada,31,M,A3
6112,2462,Aahana Purohit,59,T,A1
6113,2462,Avi Deo,28,F,A2
6114,2462,Bhavika Trivedi,34,T,A3
6115,2463,Zashil Mohan,17,T,A1
6116,2464,Charvi Kuruvilla,52,F,A1
6117,2464,Osha Patil,17,T,A2
6118,2464,Dayamai Varughese,44,M,A3
6119,2464,Brinda Nadkarni,55,T,A4
6120,2465,Zashil Khanna,38,T,A1
6121,2466,Udarsh Sarkar,16,F,A1
